% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=271117, Mon Jul  9 19:00:10 2018
235 2350 -0.2918284217787165 -0.00027455909354194466 0.008707047566226318 0.2387767577409846 1 1 1 1 1 1 1 1
236 2360 -0.2970533613211965 -0.004071732235077381 0.0010520668290641 0.25244458064594 1 1 1 1 1 1 1 1
237 2370 -0.2704750515415809 -0.017568773398761443 0.013631066245354267 0.27525265303524515 1 1 1 1 1 1 1 1
238 2380 -0.2651577546217752 -0.01045999529240742 0.020284537417611513 0.23075253263443987 1 1 1 1 1 1 1 1
239 2390 -0.2586648235434639 -0.007899223705516826 0.013884865744869582 0.2184439593000286 1 1 1 1 1 1 1 1
240 2400 -0.26596084751034077 -0.002603613281388734 0.012863494702466699 0.22193441108851852 1 1 1 1 1 1 1 1
241 2410 -0.2502562065249137 -0.05180249974502882 0.012655517601277718 0.22310961582625458 1 1 1 1 1 1 1 1
242 2420 -0.222177809378205 -0.012716172100522881 0.07025052457982835 0.2685928406339411 1 1 1 1 1 1 1 1
243 2430 -0.26781927278309337 -0.01730611136225336 0.045770049102595516 0.30181758962297456 1 1 1 1 1 1 1 1
244 2440 -0.2736863006983533 -0.006858007355266725 0.008670549779085827 0.3380930936509942 1 1 1 1 1 1 1 1
